user_id,registration_date,age,city,device,is_new_user
102052,2025-04-11,40,Самара,Android,0
102053,2025-06-19,44,Новосибирск,iOS,0
102054,2025-01-18,31,Нижний Новгород,Android,0
102055,2025-05-25,32,Москва,iOS,0
102056,2026-02-18,33,Москва,iOS,0
102057,2025-10-15,36,Санкт-Петербург,Android,0
102058,2025-06-27,21,Санкт-Петербург,Android,0
102059,2025-04-09,39,Новосибирск,Android,0
102060,2025-03-10,44,Екатеринбург,Android,0
102061,2025-07-05,51,Казань,Android,0
102062,2026-03-13,29,Екатеринбург,Android,1
102063,2025-08-14,41,Москва,iOS,0
102064,2025-12-05,25,Самара,iOS,0
102065,2025-01-09,36,Самара,Android,0
102066,2025-04-08,19,Нижний Новгород,Android,0
102067,2025-03-22,48,Самара,iOS,0
102068,2026-02-17,35,Екатеринбург,iOS,0
102069,2025-06-04,49,Новосибирск,Android,0
102070,2025-10-11,42,Нижний Новгород,iOS,0
102071,2025-09-15,24,Казань,iOS,0
102072,2024-12-29,18,Санкт-Петербург,Android,0
102073,2026-03-30,31,Москва,iOS,1
102074,2025-01-31,18,Москва,Android,0
102075,2025-03-13,29,Москва,iOS,0
102076,2025-07-23,18,Казань,iOS,0
102077,2025-10-11,30,Новосибирск,iOS,0
102078,2025-04-10,22,Новосибирск,Android,0
102079,2025-03-29,26,Екатеринбург,iOS,0
102080,2026-02-01,46,Казань,iOS,0
102081,2025-09-19,35,Екатеринбург,Android,0
102082,2025-03-27,40,Екатеринбург,Android,0
102083,2025-11-16,34,Москва,iOS,0
102084,2025-02-27,24,Москва,iOS,0
102085,2025-05-29,22,Казань,Android,0
102086,2025-07-27,18,Москва,Android,0
102087,2026-01-04,37,Казань,Android,0
102088,2026-04-02,18,Санкт-Петербург,iOS,1
102089,2025-09-29,20,Самара,Android,0
102090,2025-12-04,51,Новосибирск,Android,0
102091,2025-01-22,18,Москва,Android,0
102092,2025-06-19,18,Новосибирск,Android,0
102093,2025-12-15,39,Казань,Android,0
102094,2025-12-31,18,Санкт-Петербург,Android,0
102095,2026-04-25,45,Казань,iOS,1
102096,2025-12-14,30,Самара,iOS,0
102097,2025-10-10,33,Казань,iOS,0
102098,2025-05-25,38,Новосибирск,Android,0
102099,2026-01-29,45,Нижний Новгород,iOS,0
102100,2026-01-18,37,Новосибирск,iOS,0
102101,2025-05-15,28,Новосибирск,iOS,0
102102,2026-02-21,42,Казань,iOS,0
102103,2025-11-25,29,Казань,Android,0
102104,2025-01-11,35,Москва,iOS,0
102105,2025-12-04,18,Новосибирск,Android,0
102106,2025-12-26,20,Москва,Android,0
102107,2026-02-18,36,Екатеринбург,iOS,0
102108,2025-12-21,36,Екатеринбург,Android,0
102109,2025-02-22,30,Нижний Новгород,iOS,0
102110,2025-09-13,53,Новосибирск,iOS,0
102111,2025-07-04,40,Казань,iOS,0
102112,2026-01-10,39,Екатеринбург,iOS,0
102113,2025-01-10,34,Новосибирск,iOS,0
102114,2025-08-22,18,Москва,Android,0
102115,2026-03-22,18,Нижний Новгород,iOS,1
102116,2025-03-08,22,Новосибирск,Android,0
102117,2026-02-20,54,Екатеринбург,iOS,0
102118,2025-09-11,33,Самара,iOS,0
102119,2025-07-08,35,Новосибирск,Android,0
102120,2025-10-03,34,Нижний Новгород,Android,0
102121,2025-03-28,45,Санкт-Петербург,iOS,0
102122,2025-11-30,35,Екатеринбург,iOS,0
102123,2025-02-22,45,Нижний Новгород,iOS,0
102124,2026-01-20,52,Новосибирск,Android,0
102125,2025-08-29,33,Новосибирск,Android,0
102126,2025-10-12,38,Самара,iOS,0
102127,2025-03-21,30,Новосибирск,Android,0
102128,2026-01-06,38,Нижний Новгород,Android,0
102129,2026-03-07,26,Казань,Android,1
102130,2025-05-07,28,Москва,Android,0
102131,2026-02-17,34,Новосибирск,Android,0
102132,2025-02-01,35,Самара,Android,0
102133,2025-05-31,21,Самара,Android,0
102134,2025-03-31,38,Самара,iOS,0
102135,2025-08-02,27,Нижний Новгород,Android,0
102136,2025-12-08,38,Санкт-Петербург,Android,0
102137,2025-03-22,34,Нижний Новгород,Android,0
102138,2026-02-20,25,Самара,Android,0
102139,2025-10-12,32,Нижний Новгород,iOS,0
102140,2024-12-28,36,Казань,Android,0
102141,2025-10-16,33,Самара,iOS,0
102142,2025-01-24,46,Санкт-Петербург,iOS,0
102143,2026-01-10,31,Самара,Android,0
102144,2025-04-01,44,Санкт-Петербург,Android,0
102145,2025-08-19,27,Казань,Android,0
102146,2025-08-20,57,Нижний Новгород,Android,0
102147,2025-02-12,28,Новосибирск,iOS,0
102148,2025-11-04,28,Санкт-Петербург,iOS,0
102149,2025-05-07,47,Екатеринбург,iOS,0
102150,2025-08-11,28,Новосибирск,iOS,0
102151,2025-07-28,35,Казань,iOS,0
102152,2025-10-19,32,Москва,iOS,0
102153,2025-02-08,36,Нижний Новгород,Android,0
102154,2025-03-11,36,Санкт-Петербург,iOS,0
102155,2026-02-12,28,Самара,Android,0
102156,2025-09-23,22,Новосибирск,iOS,0
102157,2025-01-27,39,Москва,iOS,0
102158,2025-05-06,32,Екатеринбург,Android,0
102159,2025-08-26,39,Санкт-Петербург,Android,0
102160,2025-06-13,39,Казань,iOS,0
102161,2025-11-29,33,Самара,iOS,0
102162,2025-03-04,35,Нижний Новгород,Android,0
102163,2025-08-01,20,Москва,iOS,0
102164,2025-12-26,34,Самара,Android,0
102165,2025-11-02,40,Самара,Android,0
102166,2026-01-31,36,Москва,Android,0
102167,2025-03-02,41,Санкт-Петербург,Android,0
102168,2025-03-06,36,Нижний Новгород,iOS,0
102169,2025-11-29,41,Казань,Android,0
102170,2025-10-09,38,Самара,iOS,0
102171,2026-04-29,40,Санкт-Петербург,Android,1
102172,2025-07-27,37,Санкт-Петербург,iOS,0
102173,2026-03-23,26,Новосибирск,Android,1
102174,2025-02-21,34,Казань,Android,0
102175,2026-04-08,29,Самара,iOS,1
102176,2026-01-29,38,Казань,iOS,0
102177,2025-06-17,57,Новосибирск,Android,0
102178,2025-07-29,26,Екатеринбург,iOS,0
102179,2025-05-11,36,Нижний Новгород,Android,0
102180,2026-04-14,28,Москва,Android,1
102181,2026-03-18,32,Нижний Новгород,iOS,1
102182,2025-09-07,31,Москва,Android,0
102183,2025-03-31,25,Санкт-Петербург,iOS,0
102184,2026-02-20,37,Москва,Android,0
102185,2025-10-13,41,Самара,iOS,0
102186,2024-12-26,23,Новосибирск,Android,0
102187,2026-02-18,30,Казань,Android,0
102188,2025-07-18,40,Нижний Новгород,Android,0
102189,2026-03-26,33,Самара,Android,1
102190,2025-06-13,32,Самара,Android,0
102191,2025-06-08,28,Самара,iOS,0
102192,2025-09-26,43,Нижний Новгород,Android,0
102193,2026-03-19,18,Санкт-Петербург,iOS,1
102194,2025-06-14,45,Нижний Новгород,iOS,0
102195,2026-03-26,39,Екатеринбург,Android,1
102196,2026-01-19,46,Москва,Android,0
102197,2025-10-07,23,Казань,Android,0
102198,2025-04-09,41,Екатеринбург,iOS,0
102199,2025-05-12,22,Нижний Новгород,iOS,0
102200,2025-05-12,36,Казань,iOS,0
102201,2025-07-19,31,Москва,Android,0
102202,2025-01-04,39,Москва,Android,0
102203,2026-02-25,28,Нижний Новгород,iOS,0
102204,2025-02-20,29,Казань,iOS,0
102205,2025-03-09,53,Самара,iOS,0
102206,2026-01-04,18,Казань,iOS,0
102207,2025-06-30,30,Москва,Android,0
102208,2026-01-05,44,Екатеринбург,iOS,0
102209,2025-07-08,21,Новосибирск,Android,0
102210,2025-03-12,28,Самара,Android,0
102211,2025-08-01,28,Москва,iOS,0
102212,2025-04-01,53,Екатеринбург,Android,0
102213,2025-03-11,39,Екатеринбург,iOS,0
102214,2026-04-10,49,Казань,iOS,1
102215,2025-11-05,37,Нижний Новгород,Android,0
102216,2026-05-01,36,Санкт-Петербург,Android,1
102217,2025-06-07,42,Екатеринбург,iOS,0
102218,2025-03-02,22,Москва,iOS,0
102219,2025-05-10,47,Казань,Android,0
102220,2025-10-10,33,Новосибирск,iOS,0
102221,2025-08-13,37,Санкт-Петербург,Android,0
102222,2025-09-22,41,Екатеринбург,iOS,0
102223,2026-03-29,26,Екатеринбург,iOS,1
102224,2025-04-29,18,Новосибирск,Android,0
102225,2025-07-08,22,Казань,iOS,0
102226,2025-08-29,37,Санкт-Петербург,iOS,0
102227,2025-11-14,49,Нижний Новгород,iOS,0
102228,2025-05-23,23,Екатеринбург,Android,0
102229,2025-06-25,23,Москва,Android,0
102230,2026-01-06,37,Москва,iOS,0
102231,2025-05-23,29,Санкт-Петербург,iOS,0
102232,2026-03-13,40,Екатеринбург,iOS,1
102233,2025-04-15,41,Новосибирск,Android,0
102234,2025-04-15,20,Москва,Android,0
102235,2025-08-29,24,Нижний Новгород,Android,0
102236,2026-04-24,26,Новосибирск,iOS,1
102237,2026-01-28,40,Санкт-Петербург,Android,0
102238,2025-02-17,30,Екатеринбург,iOS,0
102239,2025-06-15,28,Нижний Новгород,iOS,0
102240,2025-05-25,38,Екатеринбург,iOS,0
102241,2025-01-02,44,Казань,iOS,0
102242,2026-03-30,38,Казань,Android,1
102243,2025-09-10,50,Казань,iOS,0
102244,2025-09-13,38,Санкт-Петербург,iOS,0
102245,2024-12-26,29,Казань,iOS,0
102246,2025-10-15,40,Екатеринбург,iOS,0
102247,2025-07-21,24,Казань,iOS,0
102248,2025-06-26,43,Новосибирск,Android,0
102249,2025-12-03,37,Санкт-Петербург,iOS,0
102250,2025-04-29,31,Новосибирск,Android,0
102251,2025-05-22,37,Москва,Android,0
102252,2025-09-05,31,Екатеринбург,Android,0
102253,2025-01-11,36,Екатеринбург,iOS,0
102254,2025-10-28,42,Санкт-Петербург,iOS,0
102255,2024-12-27,31,Казань,iOS,0
102256,2024-12-21,46,Санкт-Петербург,Android,0
102257,2025-10-11,25,Нижний Новгород,iOS,0
102258,2026-04-04,25,Самара,iOS,1
102259,2026-04-13,45,Казань,iOS,1
102260,2025-06-11,29,Казань,iOS,0
102261,2026-01-23,38,Казань,Android,0
102262,2025-05-17,31,Москва,iOS,0
102263,2025-07-23,22,Екатеринбург,Android,0
102264,2025-03-10,39,Казань,iOS,0
102265,2025-03-05,29,Москва,Android,0
102266,2025-06-13,34,Казань,iOS,0
102267,2025-01-12,33,Санкт-Петербург,Android,0
102268,2025-06-24,37,Новосибирск,iOS,0
102269,2025-11-26,21,Москва,Android,0
102270,2025-06-21,38,Казань,Android,0
102271,2026-01-12,26,Самара,iOS,0
102272,2025-02-05,44,Санкт-Петербург,iOS,0
102273,2025-05-12,46,Екатеринбург,iOS,0
102274,2026-03-28,22,Екатеринбург,Android,1
102275,2025-07-24,29,Екатеринбург,iOS,0
102276,2025-06-22,33,Самара,Android,0
102277,2026-01-08,52,Санкт-Петербург,Android,0
102278,2026-01-18,18,Казань,Android,0
102279,2026-04-29,20,Санкт-Петербург,Android,1
102280,2024-12-25,31,Нижний Новгород,iOS,0
102281,2025-08-25,32,Нижний Новгород,iOS,0
102282,2025-12-31,49,Москва,Android,0
102283,2025-11-06,18,Казань,iOS,0
102284,2025-09-21,53,Екатеринбург,iOS,0
102285,2025-05-13,44,Москва,Android,0
102286,2026-02-07,42,Самара,Android,0
102287,2025-05-26,33,Москва,Android,0
102288,2025-12-16,18,Казань,Android,0
102289,2026-03-12,39,Москва,Android,1
102290,2025-09-07,37,Санкт-Петербург,iOS,0
102291,2025-09-28,44,Москва,Android,0
102292,2025-01-28,35,Нижний Новгород,Android,0
102293,2025-04-05,42,Новосибирск,Android,0
102294,2025-12-07,36,Самара,Android,0
102295,2025-07-31,39,Москва,iOS,0
102296,2026-04-13,37,Казань,Android,1
102297,2025-02-28,34,Казань,iOS,0
102298,2024-12-19,39,Екатеринбург,iOS,0
102299,2025-08-29,49,Москва,Android,0
102300,2025-08-18,44,Москва,iOS,0
102301,2025-11-11,34,Екатеринбург,Android,0
102302,2025-03-14,47,Нижний Новгород,Android,0
102303,2025-08-19,27,Казань,iOS,0
102304,2026-01-11,32,Казань,iOS,0
102305,2025-11-01,19,Казань,Android,0
102306,2025-06-25,34,Санкт-Петербург,Android,0
102307,2025-09-02,27,Екатеринбург,iOS,0
102308,2025-06-03,39,Екатеринбург,iOS,0
102309,2024-12-18,25,Москва,iOS,0
102310,2025-11-07,45,Екатеринбург,iOS,0
102311,2026-03-06,51,Санкт-Петербург,iOS,1
102312,2025-07-16,36,Новосибирск,Android,0
102313,2026-02-21,30,Казань,iOS,0
102314,2025-04-20,42,Нижний Новгород,Android,0
102315,2026-02-25,19,Москва,Android,0
102316,2026-04-26,32,Москва,iOS,1
102317,2025-03-18,24,Санкт-Петербург,Android,0
102318,2026-02-20,22,Нижний Новгород,Android,0
102319,2026-02-15,37,Санкт-Петербург,iOS,0
102320,2025-02-01,31,Новосибирск,iOS,0
102321,2025-07-16,56,Новосибирск,iOS,0
102322,2025-10-22,29,Новосибирск,Android,0
102323,2025-12-24,26,Казань,iOS,0
102324,2025-05-21,27,Самара,iOS,0
102325,2025-06-07,47,Екатеринбург,Android,0
102326,2025-05-16,51,Самара,iOS,0
102327,2026-04-11,29,Самара,iOS,1
102328,2025-11-19,38,Самара,iOS,0
102329,2026-01-05,18,Санкт-Петербург,Android,0
102330,2025-08-30,42,Санкт-Петербург,iOS,0
102331,2025-08-05,44,Новосибирск,Android,0
102332,2026-02-04,31,Екатеринбург,Android,0
102333,2025-07-08,34,Самара,iOS,0
102334,2026-03-28,18,Казань,Android,1
102335,2025-08-12,37,Москва,Android,0
102336,2026-01-05,37,Москва,iOS,0
102337,2025-10-15,46,Самара,iOS,0
102338,2025-09-11,35,Новосибирск,iOS,0
102339,2024-12-31,52,Екатеринбург,Android,0
102340,2025-05-01,34,Санкт-Петербург,iOS,0
102341,2026-01-16,43,Санкт-Петербург,iOS,0
102342,2025-07-18,41,Самара,iOS,0
102343,2025-12-13,28,Москва,iOS,0
102344,2025-05-24,28,Новосибирск,iOS,0
102345,2025-09-21,43,Нижний Новгород,iOS,0
102346,2026-03-06,30,Москва,iOS,1
102347,2025-06-14,42,Самара,Android,0
102348,2025-12-08,44,Москва,Android,0
102349,2025-04-13,40,Нижний Новгород,iOS,0
102350,2025-09-02,34,Казань,iOS,0
102351,2025-07-29,25,Новосибирск,iOS,0
102352,2025-01-05,25,Самара,iOS,0
102353,2026-02-13,28,Санкт-Петербург,iOS,0
102354,2025-11-12,19,Новосибирск,Android,0
102355,2025-07-12,35,Екатеринбург,iOS,0
102356,2025-10-07,38,Санкт-Петербург,iOS,0
102357,2025-07-21,38,Нижний Новгород,iOS,0
102358,2026-01-07,27,Санкт-Петербург,Android,0
102359,2026-03-19,35,Санкт-Петербург,Android,1
102360,2026-04-01,33,Москва,Android,1
102361,2025-07-02,29,Самара,iOS,0
102362,2025-12-12,48,Екатеринбург,iOS,0
102363,2025-12-02,45,Нижний Новгород,iOS,0
102364,2025-05-25,28,Москва,Android,0
102365,2025-10-22,18,Санкт-Петербург,iOS,0
102366,2025-09-06,18,Санкт-Петербург,Android,0
102367,2025-04-14,41,Самара,iOS,0
102368,2025-12-15,25,Москва,iOS,0
102369,2026-03-04,32,Новосибирск,iOS,1
102370,2025-06-22,33,Казань,Android,0
102371,2025-06-20,36,Самара,Android,0
102372,2026-01-27,32,Санкт-Петербург,iOS,0
102373,2025-10-19,42,Самара,Android,0
102374,2024-12-25,29,Москва,iOS,0
102375,2025-08-16,39,Самара,iOS,0
102376,2025-12-09,43,Санкт-Петербург,Android,0
102377,2025-12-07,37,Нижний Новгород,Android,0
102378,2024-12-28,45,Москва,Android,0
102379,2025-05-24,40,Новосибирск,Android,0
102380,2025-10-15,41,Екатеринбург,Android,0
102381,2025-08-21,43,Самара,iOS,0
102382,2025-12-16,48,Санкт-Петербург,Android,0
102383,2025-07-01,27,Новосибирск,Android,0
102384,2025-10-10,31,Москва,iOS,0
102385,2025-08-03,28,Казань,Android,0
102386,2025-06-08,29,Екатеринбург,iOS,0
102387,2025-06-13,18,Новосибирск,iOS,0
102388,2025-03-19,47,Казань,Android,0
102389,2025-05-22,36,Самара,iOS,0
102390,2025-12-08,34,Новосибирск,Android,0
102391,2025-08-15,37,Санкт-Петербург,Android,0
102392,2026-01-07,33,Самара,iOS,0
102393,2026-02-07,24,Казань,iOS,0
102394,2025-07-03,29,Новосибирск,iOS,0
102395,2025-07-06,28,Самара,Android,0
102396,2026-01-26,38,Новосибирск,Android,0
102397,2025-06-28,25,Нижний Новгород,Android,0
102398,2025-11-18,42,Казань,Android,0
102399,2025-03-03,33,Нижний Новгород,iOS,0
102400,2025-08-14,18,Новосибирск,iOS,0
102401,2025-06-05,31,Казань,Android,0
102402,2025-07-03,48,Нижний Новгород,iOS,0
102403,2025-01-10,33,Самара,Android,0
102404,2025-05-14,56,Казань,iOS,0
102405,2025-01-17,22,Казань,iOS,0
102406,2025-03-13,34,Москва,iOS,0
102407,2025-01-21,24,Екатеринбург,Android,0
102408,2025-11-02,30,Казань,iOS,0
102409,2024-12-31,41,Самара,iOS,0
102410,2025-06-14,38,Новосибирск,Android,0
102411,2025-10-28,47,Москва,Android,0
102412,2025-03-10,41,Нижний Новгород,Android,0
102413,2026-01-21,30,Нижний Новгород,iOS,0
102414,2025-09-24,32,Самара,Android,0
102415,2025-10-07,23,Новосибирск,iOS,0
102416,2026-03-24,18,Санкт-Петербург,Android,1
102417,2025-09-26,38,Санкт-Петербург,iOS,0
102418,2026-04-11,44,Москва,iOS,1
102419,2025-01-08,40,Москва,iOS,0
102420,2024-12-31,23,Санкт-Петербург,iOS,0
102421,2026-04-17,33,Новосибирск,Android,1
102422,2024-12-18,29,Москва,iOS,0
102423,2025-09-19,28,Москва,iOS,0
102424,2025-11-20,30,Екатеринбург,Android,0
102425,2025-04-05,31,Санкт-Петербург,iOS,0
102426,2025-09-17,32,Москва,Android,0
102427,2025-01-18,24,Казань,Android,0
102428,2025-03-10,39,Москва,iOS,0
102429,2025-02-25,22,Нижний Новгород,iOS,0
102430,2025-09-01,32,Нижний Новгород,iOS,0
102431,2025-09-14,36,Новосибирск,Android,0
102432,2025-11-14,30,Санкт-Петербург,Android,0
102433,2025-01-30,34,Москва,Android,0
102434,2025-08-13,18,Москва,Android,0
102435,2025-04-17,20,Нижний Новгород,iOS,0
102436,2025-09-16,18,Санкт-Петербург,iOS,0
102437,2025-03-05,47,Санкт-Петербург,Android,0
102438,2025-06-08,18,Екатеринбург,Android,0
102439,2026-01-31,28,Самара,iOS,0
102440,2025-01-06,39,Нижний Новгород,Android,0
102441,2026-03-28,25,Москва,iOS,1
102442,2025-01-10,18,Москва,Android,0
102443,2025-08-31,36,Москва,Android,0
102444,2025-12-05,34,Москва,iOS,0
102445,2025-07-05,42,Нижний Новгород,iOS,0
102446,2025-01-25,43,Новосибирск,Android,0
102447,2025-05-22,28,Самара,iOS,0
102448,2025-04-22,28,Казань,iOS,0
102449,2025-10-25,18,Новосибирск,iOS,0
102450,2025-08-24,22,Санкт-Петербург,iOS,0
102451,2025-10-23,25,Казань,Android,0
102452,2025-12-23,49,Екатеринбург,Android,0
102453,2026-04-23,47,Казань,iOS,1
102454,2026-02-19,35,Самара,iOS,0
102455,2024-12-25,41,Москва,Android,0
102456,2025-04-07,39,Новосибирск,Android,0
102457,2025-10-15,30,Самара,Android,0
102458,2025-03-31,38,Самара,Android,0
102459,2025-01-19,26,Санкт-Петербург,iOS,0
102460,2026-04-14,56,Екатеринбург,iOS,1
102461,2025-05-01,42,Екатеринбург,Android,0
102462,2025-12-29,22,Новосибирск,Android,0
102463,2025-01-15,25,Нижний Новгород,Android,0
102464,2025-09-30,18,Санкт-Петербург,Android,0
102465,2025-09-28,38,Екатеринбург,iOS,0
102466,2025-09-22,18,Екатеринбург,iOS,0
102467,2025-09-26,37,Екатеринбург,Android,0
102468,2025-03-13,21,Казань,Android,0
102469,2026-02-24,36,Москва,iOS,0
102470,2025-01-11,34,Москва,Android,0
102471,2025-06-22,31,Самара,iOS,0
102472,2025-04-04,34,Москва,iOS,0
102473,2026-01-12,57,Самара,Android,0
102474,2025-09-15,26,Москва,iOS,0
102475,2025-05-24,18,Москва,iOS,0
102476,2025-09-16,31,Самара,iOS,0
102477,2025-10-23,26,Нижний Новгород,iOS,0
102478,2026-01-14,24,Москва,Android,0
102479,2025-09-05,32,Москва,iOS,0
102480,2025-09-09,41,Новосибирск,Android,0
102481,2025-07-18,50,Новосибирск,Android,0
102482,2025-03-10,39,Москва,Android,0
102483,2026-02-21,24,Екатеринбург,Android,0
102484,2026-03-03,34,Нижний Новгород,Android,1
102485,2025-07-23,25,Нижний Новгород,Android,0
102486,2025-10-08,29,Екатеринбург,Android,0
102487,2025-12-13,18,Нижний Новгород,Android,0
102488,2025-05-14,29,Нижний Новгород,iOS,0
102489,2026-01-06,23,Екатеринбург,Android,0
102490,2025-01-05,25,Москва,Android,0
102491,2025-02-28,31,Нижний Новгород,Android,0
102492,2025-03-10,41,Новосибирск,iOS,0
102493,2025-07-08,39,Самара,Android,0
102494,2025-11-30,37,Новосибирск,iOS,0
102495,2025-07-20,22,Самара,Android,0
102496,2025-12-04,20,Екатеринбург,iOS,0
102497,2025-11-22,18,Санкт-Петербург,Android,0
102498,2025-06-17,35,Санкт-Петербург,iOS,0
102499,2025-02-20,39,Москва,iOS,0
102500,2025-08-15,50,Самара,iOS,0
102501,2025-02-24,53,Новосибирск,Android,0
102502,2025-08-25,18,Екатеринбург,Android,0
102503,2026-03-11,46,Екатеринбург,Android,1
102504,2025-08-18,32,Екатеринбург,Android,0
102505,2026-01-24,35,Казань,iOS,0
102506,2025-12-30,20,Казань,Android,0
102507,2025-04-26,35,Москва,iOS,0
102508,2025-08-08,48,Нижний Новгород,iOS,0
102509,2024-12-25,39,Москва,iOS,0
102510,2025-01-25,42,Екатеринбург,iOS,0
102511,2026-04-20,52,Самара,Android,1
102512,2025-10-21,42,Новосибирск,iOS,0
102513,2025-07-03,33,Москва,iOS,0
102514,2025-01-02,33,Самара,Android,0
102515,2026-01-10,22,Новосибирск,iOS,0
102516,2025-11-23,32,Москва,Android,0
102517,2025-04-21,31,Казань,Android,0
102518,2025-01-15,38,Казань,Android,0
102519,2025-05-15,42,Новосибирск,iOS,0
102520,2025-06-01,26,Новосибирск,Android,0
102521,2025-04-02,28,Казань,Android,0
102522,2025-01-18,25,Самара,iOS,0
102523,2025-09-29,43,Санкт-Петербург,iOS,0
102524,2025-11-12,18,Санкт-Петербург,Android,0
102525,2026-04-13,32,Екатеринбург,Android,1
102526,2025-12-27,27,Москва,iOS,0
102527,2026-02-21,52,Нижний Новгород,Android,0
102528,2026-01-08,23,Санкт-Петербург,iOS,0
102529,2025-03-30,41,Казань,iOS,0
102530,2025-09-08,55,Екатеринбург,Android,0
102531,2025-04-08,43,Москва,Android,0
102532,2025-08-18,41,Самара,iOS,0
102533,2025-01-11,34,Нижний Новгород,iOS,0
102534,2025-03-31,29,Казань,Android,0
102535,2025-06-18,29,Самара,iOS,0
102536,2026-04-25,39,Москва,Android,1
102537,2025-01-13,34,Новосибирск,Android,0
102538,2025-08-11,43,Екатеринбург,iOS,0
102539,2025-08-31,43,Москва,Android,0
102540,2025-06-18,28,Самара,iOS,0
102541,2025-03-29,40,Санкт-Петербург,iOS,0
102542,2026-03-29,27,Новосибирск,Android,1
102543,2025-01-24,34,Санкт-Петербург,iOS,0
102544,2025-11-30,41,Екатеринбург,Android,0
102545,2025-02-19,33,Москва,iOS,0
102546,2026-03-29,39,Екатеринбург,Android,1
102547,2025-04-14,32,Москва,Android,0
102548,2025-03-16,25,Санкт-Петербург,iOS,0
102549,2025-09-02,26,Новосибирск,iOS,0
102550,2025-09-02,42,Екатеринбург,Android,0
102551,2025-08-23,44,Москва,Android,0
102552,2025-07-01,28,Новосибирск,Android,0
102553,2025-09-23,27,Санкт-Петербург,iOS,0
102554,2026-01-28,34,Самара,Android,0
102555,2025-12-24,41,Новосибирск,iOS,0
102556,2025-06-19,27,Екатеринбург,Android,0
102557,2025-03-13,36,Самара,iOS,0
102558,2026-02-14,28,Москва,Android,0
102559,2025-09-11,52,Казань,iOS,0
102560,2025-01-02,52,Екатеринбург,Android,0
102561,2025-06-14,18,Санкт-Петербург,iOS,0
102562,2025-07-04,44,Новосибирск,iOS,0
102563,2025-07-05,45,Нижний Новгород,iOS,0
102564,2024-12-25,54,Самара,iOS,0
102565,2025-07-15,35,Самара,iOS,0
102566,2025-06-27,46,Новосибирск,Android,0
102567,2025-12-02,44,Екатеринбург,Android,0
102568,2025-04-19,23,Москва,Android,0
102569,2025-09-25,27,Новосибирск,iOS,0
102570,2026-01-03,37,Нижний Новгород,Android,0
102571,2025-05-27,20,Нижний Новгород,Android,0
102572,2026-01-19,46,Екатеринбург,Android,0
102573,2025-11-22,29,Санкт-Петербург,Android,0
102574,2026-03-16,27,Екатеринбург,Android,1
102575,2025-05-03,39,Екатеринбург,iOS,0
102576,2026-01-25,30,Санкт-Петербург,iOS,0
102577,2025-08-17,18,Екатеринбург,iOS,0
102578,2025-11-23,30,Екатеринбург,iOS,0
102579,2025-07-01,39,Самара,Android,0
102580,2025-11-30,32,Самара,iOS,0
102581,2025-09-01,33,Казань,Android,0
102582,2025-09-21,32,Самара,iOS,0
102583,2025-05-15,18,Екатеринбург,Android,0
102584,2025-05-02,41,Казань,Android,0
102585,2024-12-30,43,Нижний Новгород,Android,0
102586,2025-02-22,39,Санкт-Петербург,Android,0
102587,2026-01-02,57,Новосибирск,iOS,0
102588,2025-02-28,41,Нижний Новгород,Android,0
102589,2025-12-28,26,Новосибирск,iOS,0
102590,2025-02-07,41,Санкт-Петербург,Android,0
102591,2025-06-23,20,Новосибирск,Android,0
102592,2025-04-18,18,Екатеринбург,iOS,0
102593,2026-02-02,43,Москва,Android,0
102594,2026-04-25,34,Санкт-Петербург,Android,1
102595,2025-02-26,39,Москва,Android,0
102596,2025-04-13,33,Москва,iOS,0
102597,2025-07-21,21,Санкт-Петербург,iOS,0
102598,2026-01-18,37,Екатеринбург,iOS,0
102599,2026-01-31,31,Москва,iOS,0
102600,2025-09-11,42,Санкт-Петербург,Android,0
102601,2026-03-24,34,Москва,iOS,1
102602,2025-10-20,35,Новосибирск,iOS,0
102603,2025-11-28,40,Нижний Новгород,Android,0
102604,2025-12-17,18,Екатеринбург,iOS,0
102605,2025-06-24,29,Новосибирск,iOS,0
102606,2025-10-09,35,Самара,Android,0
102607,2026-04-04,35,Санкт-Петербург,iOS,1
102608,2025-05-06,37,Екатеринбург,Android,0
102609,2025-07-21,42,Нижний Новгород,Android,0
102610,2025-01-04,18,Самара,Android,0
102611,2025-04-13,30,Екатеринбург,Android,0
102612,2026-02-27,34,Казань,iOS,0
102613,2024-12-19,24,Самара,Android,0
102614,2025-05-23,48,Нижний Новгород,Android,0
102615,2026-02-19,34,Екатеринбург,Android,0
102616,2025-02-12,37,Самара,Android,0
102617,2025-12-21,35,Новосибирск,Android,0
102618,2026-03-02,38,Москва,iOS,0
102619,2025-10-17,48,Москва,Android,0
102620,2025-02-21,37,Казань,iOS,0
102621,2025-11-02,39,Екатеринбург,iOS,0
102622,2026-04-27,44,Нижний Новгород,Android,1
102623,2026-01-27,35,Санкт-Петербург,Android,0
102624,2025-02-07,32,Санкт-Петербург,iOS,0
102625,2025-02-21,20,Самара,iOS,0
102626,2025-04-10,25,Москва,Android,0
102627,2025-08-01,34,Нижний Новгород,iOS,0
102628,2025-04-08,44,Самара,Android,0
102629,2025-02-18,39,Казань,iOS,0
102630,2025-10-12,36,Казань,iOS,0
102631,2025-02-02,30,Самара,iOS,0
102632,2025-03-19,30,Самара,Android,0
102633,2026-03-09,29,Санкт-Петербург,iOS,1
102634,2025-01-20,23,Нижний Новгород,Android,0
102635,2025-09-09,26,Самара,Android,0
